VIN,County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Latitude,Longitude
WBY53EJ07R,King,Bellevue,WA,98005.0,2024,BMW,I7,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.167394,47.614119
WB533CF0XP,King,Bothell,WA,98011.0,2023,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.201408,47.754528
KNDADFS54R,King,Woodinville,WA,98072.0,2024,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1368031,47.7621254
KMHE54L2XH,King,Shoreline,WA,98133.0,2017,HYUNDAI,SONATA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.342434,47.736655
1G1RB6E40D,King,Kent,WA,98031.0,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.201564,47.402358
5YJXCAE26L,King,Bellevue,WA,98004.0,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.202397,47.619252
WA1G2AFY1R,Snohomish,Bothell,WA,98012.0,2024,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.206146,47.839957
1G1RD6S56J,King,Kent,WA,98031.0,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.201564,47.402358
1G6RS1E47E,Thurston,Olympia,WA,98513.0,2014,CADILLAC,ELR,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.7654699,46.9970624
JTJCJMGA8R,King,Kirkland,WA,98034.0,2024,LEXUS,RX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.2026532,47.7210518
JTJAAAAB5P,King,Seattle,WA,98109.0,2023,LEXUS,RZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3441532,47.6305366
3FA6P0SUXF,King,Seattle,WA,98133.0,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.342434,47.736655
5YJXCBE45L,King,Bellevue,WA,98004.0,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.202397,47.619252
KMHM24AA3R,King,Bellevue,WA,98005.0,2024,HYUNDAI,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.167394,47.614119
1G1RA6E40D,Clark,Vancouver,WA,98683.0,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.515805,45.604689
1FADP3R43J,King,Seattle,WA,98133.0,2018,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.342434,47.736655
5YJXCAE47L,King,Issaquah,WA,98029.0,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.0209893,47.5632565
5UXKT0C37H,Clark,Vancouver,WA,98664.0,2017,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.575383,45.620105
WBY73AW00R,King,Renton,WA,98056.0,2024,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1819876,47.5098889
1N4AZ1BP6L,King,Seattle,WA,98133.0,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.342434,47.736655
WVGTMPE27M,King,Seattle,WA,98125.0,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.304356,47.715668
7FCTGAAL7P,King,Bothell,WA,98011.0,2023,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.201408,47.754528
3MW39FS08R,King,Kirkland,WA,98034.0,2024,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2026532,47.7210518
JTMEB3FV6M,King,Redmond,WA,98052.0,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.1207376,47.6705374
KNDC4DLC6R,King,Duvall,WA,98019.0,2024,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-121.956372,47.735604
1FADP5CU0G,Kitsap,Kingston,WA,98346.0,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.5178351,47.7981436
KL8CL6S02G,King,Burien,WA,98146.0,2016,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.3551826,47.5000521
2C4RC1S73P,King,Bellevue,WA,98004.0,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.202397,47.619252
5YJXCDE29J,King,Bellevue,WA,98004.0,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.202397,47.619252
5YJXCBE26G,King,Seattle,WA,98119.0,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.36731,47.6377681
3FMTK1RM6N,King,Seattle,WA,98109.0,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3441532,47.6305366
WA16AAGE6R,King,Bothell,WA,98011.0,2024,AUDI,Q8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.201408,47.754528
3FMTK3SS2P,King,Bothell,WA,98011.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.201408,47.754528
1G1RA6S56J,King,Bellevue,WA,98007.0,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.1436732,47.6157551
W1KCG4EBXN,King,Kirkland,WA,98033.0,2022,MERCEDES-BENZ,EQS-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1925969,47.676241
5YJSA1E41G,Clark,Vancouver,WA,98685.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.688741,45.711311
WMEFJ9BAXJ,King,Seattle,WA,98146.0,2018,SMART,EQ FORTWO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.3551826,47.5000521
KNDCD3LD0N,King,Newcastle,WA,98056.0,2022,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1819876,47.5098889
5YJSA1E68P,King,Kirkland,WA,98033.0,2023,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1925969,47.676241
WVGKMPE25N,Thurston,Olympia,WA,98501.0,2022,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.8733203,47.0133209
WP0BB2Y13M,Kitsap,Seabeck,WA,98380.0,2021,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.8728334,47.5798304
WP0AA2Y12N,King,Bellevue,WA,98006.0,2022,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.144149,47.560742
WAUEJBFW6N,King,Bellevue,WA,98006.0,2022,AUDI,E-TRON GT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.144149,47.560742
WVWPP7AU7G,King,Seattle,WA,98115.0,2016,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.3008235,47.6862671
1V2JNPE88P,King,Bothell,WA,98011.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.201408,47.754528
4JGDM2EB0P,King,Bellevue,WA,98004.0,2023,MERCEDES-BENZ,EQS-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.202397,47.619252
KNDCD3LD9J,King,Bellevue,WA,98006.0,2018,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.144149,47.560742
5NMMCET12P,King,Seattle,WA,98103.0,2023,GENESIS,GV70,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3499053,47.673887
3FMTK4SX5P,King,Redmond,WA,98052.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1207376,47.6705374
7SAYGDEF5R,King,Newcastle,WA,98056.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1819876,47.5098889
1N4BZ1DP4L,King,Shoreline,WA,98177.0,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.3691687,47.7403542
1N4AZ1BV7N,Clark,Vancouver,WA,98663.0,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.657848,45.654422
5UXKT0C53G,King,Kirkland,WA,98034.0,2016,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2026532,47.7210518
1G1RD6E4XF,King,Kirkland,WA,98034.0,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.2026532,47.7210518
5YJSA1DN4D,King,Clyde Hill,WA,98004.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.202397,47.619252
JA4J24A58K,King,Seattle,WA,98178.0,2019,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2453,47.499708
KNDPZDAH9P,King,Seattle,WA,98102.0,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.3212726,47.6296532
WAUCJBFW4P,Clark,Vancouver,WA,98664.0,2023,AUDI,E-TRON GT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.575383,45.620105
WP1AE2AY2K,King,Redmond,WA,98052.0,2019,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1207376,47.6705374
WVWPR7AU7K,Snohomish,Mukilteo,WA,98275.0,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.29943,47.912654
WVGUNPE20M,King,Seattle,WA,98133.0,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.342434,47.736655
1C4RJYD69N,Kitsap,Silverdale,WA,98383.0,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.7035285,47.660204
1C4RJXR66R,King,Bellevue,WA,98007.0,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1436732,47.6157551
JTJCJMGA7R,Clark,Vancouver,WA,98685.0,2024,LEXUS,RX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.688741,45.711311
JN1AF0BA5R,King,Seattle,WA,98112.0,2024,NISSAN,ARIYA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.300312,47.629782
WP0AD2Y12N,Clark,Camas,WA,98607.0,2022,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.4220033,45.6092439
1V2VMPE84P,King,Kirkland,WA,98033.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1925969,47.676241
5YJSA1E28K,Snohomish,Mukilteo,WA,98275.0,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.29943,47.912654
3FMTK4SE5P,King,Bothell,WA,98011.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.201408,47.754528
1G1RB6S51J,King,Seattle,WA,98177.0,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.3691687,47.7403542
1G1RH6E43E,Clark,Vancouver,WA,98684.0,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.5241377,45.6278995
KM8KMDDF6R,King,Seattle,WA,98102.0,2024,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3212726,47.6296532
KNDCM3LD4M,King,Seattle,WA,98112.0,2021,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.300312,47.629782
SADHB2S19K,King,Kirkland,WA,98034.0,2019,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2026532,47.7210518
WVWKR7AU0K,Kitsap,Bainbridge Island,WA,98110.0,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.5305071,47.6400595
3FMTK1RM6M,Kitsap,Bainbridge Island,WA,98110.0,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.5305071,47.6400595
WA1E2AFY4P,King,Seattle,WA,98133.0,2023,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.342434,47.736655
1G1RD6E45D,King,Bellevue,WA,98006.0,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.144149,47.560742
5YJXCBE20G,King,Kent,WA,98042.0,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.1145138,47.3581107
WA1AABGE9P,King,Auburn,WA,98092.0,2023,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1550193,47.2884536
YSMFD3KAXR,King,Woodinville,WA,98072.0,2024,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1368031,47.7621254
3FMTK2SU8N,Thurston,Olympia,WA,98501.0,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.8733203,47.0133209
WB533CF05P,King,Federal Way,WA,98003.0,2023,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.318442,47.315173
1G1RD6S55K,Yakima,Yakima,WA,98908.0,2019,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-120.611068,46.596645
5UXKT0C58G,King,Kirkland,WA,98034.0,2016,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2026532,47.7210518
1FMCU0KZXN,King,Enumclaw,WA,98022.0,2022,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-121.984383,47.2119951
1GYKPSRL1R,Clark,Vancouver,WA,98685.0,2024,CADILLAC,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.688741,45.711311
KM8K23AG3L,King,Renton,WA,98056.0,2020,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.1819876,47.5098889
50EA1GBA2N,King,Bellevue,WA,98008.0,2022,LUCID,AIR,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1197677,47.6103472
LYVBR0DL3J,King,Kirkland,WA,98033.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.1925969,47.676241
KMUKEDTB7P,King,Bellevue,WA,98004.0,2023,GENESIS,GV60,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.202397,47.619252
3FMTK4SX6P,King,Kent,WA,98032.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2612577,47.3821912
3FMTK3SU2M,King,Kirkland,WA,98033.0,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1925969,47.676241
1G1RB6E43D,Clark,Vancouver,WA,98683.0,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.515805,45.604689
5NMMCET18R,King,Kirkland,WA,98033.0,2024,GENESIS,GV70,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1925969,47.676241
WA1VCBGE8P,King,Burien,WA,98146.0,2023,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3551826,47.5000521
5YJSA1CP3C,King,Kirkland,WA,98034.0,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2026532,47.7210518
WB533CF06P,King,Redmond,WA,98052.0,2023,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1207376,47.6705374
YV4H60DA4P,Clark,Vancouver,WA,98685.0,2023,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.688741,45.711311
YV4H60CE1R,Clark,Vancouver,WA,98684.0,2024,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.5241377,45.6278995
WP1AE2A28G,King,Seattle,WA,98112.0,2016,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.300312,47.629782
WBY1Z2C57F,King,Kirkland,WA,98033.0,2015,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.1925969,47.676241
KM8S7DA25P,Clark,Ridgefield,WA,98642.0,2023,HYUNDAI,SANTA FE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.6958231,45.804249
YV4BR0CZ9N,King,Seattle,WA,98177.0,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.3691687,47.7403542
JTJHKCFZ2R,King,Seattle,WA,98177.0,2024,LEXUS,NX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.3691687,47.7403542
3FMTK1RM8N,Clark,Vancouver,WA,98682.0,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.5286031,45.6686601
3FMTK1S50P,King,Snoqualmie,WA,98065.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-121.8472211,47.5204834
1C4RJYD6XN,Clark,Vancouver,WA,98685.0,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.688741,45.711311
7PDSGBBA3R,King,Seattle,WA,98133.0,2024,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.342434,47.736655
1G1RD6S50J,Clark,Vancouver,WA,98685.0,2018,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.688741,45.711311
KNDCD3LD9K,King,Seatac,WA,98188.0,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.271716,47.452837
3FMTK3SS7N,King,Duvall,WA,98019.0,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-121.956372,47.735604
2C4RC1N71J,Clark,Camas,WA,98607.0,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.4220033,45.6092439
YV4H60DX5P,King,Bellevue,WA,98004.0,2023,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.202397,47.619252
3FMTK1S56P,King,Seattle,WA,98104.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3276518,47.6018349
JTDACACU0P,Clark,Vancouver,WA,98685.0,2023,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.688741,45.711311
JHMZC5F34J,King,Renton,WA,98055.0,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.2003346,47.4487206
JA4T5VA96P,King,Tukwila,WA,98188.0,2023,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.271716,47.452837
WBAJB1C54K,King,Bellevue,WA,98004.0,2019,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.202397,47.619252
KM8S7DA23P,King,Seattle,WA,98119.0,2023,HYUNDAI,SANTA FE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.36731,47.6377681
7FCTGBAA9P,King,Seattle,WA,98109.0,2023,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3441532,47.6305366
WVGTMPE22N,King,Kirkland,WA,98033.0,2022,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1925969,47.676241
WA16AAGE1R,King,Kirkland,WA,98033.0,2024,AUDI,Q8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1925969,47.676241
KM8S6DA24P,King,Seattle,WA,98146.0,2023,HYUNDAI,SANTA FE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.3551826,47.5000521
2T3YL4DVXC,King,Seattle,WA,98199.0,2012,TOYOTA,RAV4,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.394937,47.649547
1V2VMPE88P,King,Seattle,WA,98126.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3752214,47.5465949
